city,temperature,humidity,pressure
New York,-0.6661168924170743,-0.07077706274737504,-0.32232918561013385
Los Angeles,-1.0714115248066023,0.6369935647263779,0.48349377841524654
Chicago,-0.37937783276734016,0.1946369225552823,-1.1281521496355142
Houston,0.34298402904256675,1.0793502068974734,1.692228224453317
Phoenix,1.7739222209484538,-1.8402036314317574,-0.725240667622824
